review,rating,timestamp
"Barcode lebih baik di update perbulan, takutnya ada yg menyalahgunakan. Contohnya punyaku, hari ini barcode tidak bisa di pakai, padahal sudah beberapa hari ini belum isi bbm. Takutnya barcode ada yg copy trs disalahgunakan. Tapi updatenya langsung aj, cukup verifikasi no tlp/akun aja,ga ush foto2 yg laim, malah ribet lg nantinya",4,2025-02-06 07:27:09
sippp,5,2025-02-06 07:12:49
Sekali salah input tidak bisa di edit Ke spbu minta bantu buatkan di suruh bayar,1,2025-02-06 06:58:11
"untuk saat ini sy kasih bintang 5, kalau makin lama ga bagus sy kasih bintang di bawah 5",5,2025-02-06 06:16:28
Perbaiki lah.. aplikasi ini.. sdh berulang kali coba tetap ditolak.. (TIDAK SESUAI NO KTP ) MAKSUDNYA APA TOH..???????,1,2025-02-06 05:42:31
Dr waktu mendaftar sampai barcode keluar lama sekali,3,2025-02-06 05:38:23
"Bagaimana ini pertamina, aplikasi setelah saya update pertanggal 6 Februari 2025 pukul 11:25 siang. Data mobil malah hilang.. Mohon dibantu",1,2025-02-06 04:33:04
oke,5,2025-02-06 03:56:43
bagus,5,2025-02-06 03:22:11
"Gabisa masuk, nomor sudah terdaftar. Login dibilang format salah. ?",1,2025-02-06 03:20:10
Lebih memudahkan utk aktifitas keseharian,5,2025-02-06 01:29:59
luar biasa,5,2025-02-06 00:51:59
ok,5,2025-02-06 00:51:41
"Aplikasi kurang bagus, setiap nambah unit ada pemberitahuan aplikasi sedang sibuk",1,2025-02-05 14:46:11
👍👍👍,5,2025-02-05 14:23:03
Tolong gmana cara bikin barkod baru Misalnya mobil lama kita beli dr orang lain terus kita balik nama pastinya plat mobilnya baru gmana solusinya bikin barkod u mobil yg baru kita balik nama Iyu petunjuk u solusinya,5,2025-02-05 14:18:10
Terimakasih membuat aplikasi yg mudah di unduh. Namun susah untuk mendapat barkot.,5,2025-02-05 12:41:00
ok,5,2025-02-05 11:50:39
"Perusahaan sebesar Pertamina, tapi bikin aplikasi lemot sekali.",1,2025-02-05 11:00:20
Bagus,3,2025-02-05 10:40:57
No good,1,2025-02-05 10:28:32
"keren n top bgt, n mudah mksh",5,2025-02-05 10:19:41
👍👍,5,2025-02-05 09:39:57
ndak ngantri lagi,5,2025-02-05 09:23:15
sangat,5,2025-02-05 09:14:50
Bagus,5,2025-02-05 08:07:06
"Sepertinya barcode sering disalahgunakan orang tidak berhak,tolong pertamima tambahkan kode otp setiap pengisian bbm.",3,2025-02-05 06:54:04
sekarang semakin oke MyPertamina.......,5,2025-02-05 06:47:20
"Kok bisa barkot belum digunakan tapi status sudah terpakai. Pegawai pom kebanyakan kongkalikong sama pengetap bensin, nomor plat tidak sesuai pun dikasihkan, karena dapat ceperan dari situ.",1,2025-02-05 05:41:28
sangat mudah,5,2025-02-05 04:14:06
"mudah utk bertransaksi... siapkan sj Paket data HP, TAB bahkan wifi SPBU juga harus suport utk Nenpermudah TRANSAKSI CUSTUMER.",5,2025-02-05 03:16:03
"Aplikasi yang bikin orang jadi ribet dan susah. Keluhan saya no 3921235 dari tanggal 6 Desember 2024, lalu saya komplain lagi tanggal 28 des 2024 dan katanya mau difollow up sampai sekarang belum solved. Omong doang.... Di data mypertamina kendaraan saya dengan volume silinder 989 cc ditulis jumlah rodanya 2? Kalo nggak siap dengan sistem mending cancel saja. Apa kerjaannya bisanya hanya menyusahkan orang?",1,2025-02-05 02:51:38
"Saya 68th, pakai mobil (roda 4) tapi di data tertulis roda 2, jadi hrs ngurus lg ke Samsat yg jauh, tolong dibuat kemudahan agar praktis.",4,2025-02-05 00:41:54
"Capek2 download aplikasi, sdh isi dana di OVO smpe di spbu jalur my pertaminanya ditutup terus, alasannya gangguan jaringan terus. Parah. Area Sulawesi Utara",1,2025-02-04 23:57:19
"aplikasi tidak sinkron dengab samsat, ganti plat nomor tp kudu daftar ulang ,makin ribet di negeri konoha,",1,2025-02-04 23:48:54
jos,5,2025-02-04 23:10:50
Baik,5,2025-02-04 21:33:01
Seperti nya kalian sendiri yg berfikir kenapa saya kasih bintang 1....,1,2025-02-04 16:54:16
"Bertele tele, proses lama",1,2025-02-04 14:46:21
Ribet ah,1,2025-02-04 13:33:12
lebih praktis Saya sebagai driver online sangat terbantu bisa pake my Pertamina karena bisa bayar pake saldo ovo,5,2025-02-04 11:56:15
"Ini bisa di pakai orang lain gak ?,",5,2025-02-04 10:34:27
ok,5,2025-02-04 10:22:40
good job,5,2025-02-04 07:52:36
"Tidak mendukung semua HP, saat foto tidak bisa loading, Hp saya hanya mendukung ambil di galery saja tapi sayang di foto STNK tidak ada pilihan untuk galery. JADI TIDAK BISA MEMBANTU UNTUK DAFTAR.",4,2025-02-04 07:18:46
Min berapa biaya untuk jadi agen gas lpg?,3,2025-02-04 06:40:30
"Ada voucher 10K untuk potongan harga isi BBM , pas digunakan gabisa , jadi vouchernya percuma gabisa dipakai",1,2025-02-04 05:26:14
Good,5,2025-02-04 05:13:36
Data agen gas yg sudah terdaftar selalu kosong. Jadi susah mencari gas melon 3 kg,1,2025-02-04 05:04:29
Kacau .. Aplikasi nya mau daftar aja susah banget..,1,2025-02-04 03:31:34
mudah dan aman digunakan,5,2025-02-04 02:26:41
"Kode otp ngak keluar sama sekali , udah di coba lewat WhatsApp sama pesan tapi percobaan cuma 4",1,2025-02-04 01:53:55
"Mau daftar pengguna lpg 3kg di apps malah dilariin ke website, gunanya aplikasi apa? Cuma sekedar tempat informasi??? Percuma buat apps kalo penggunaannya masih dilariin ke website. Percuma digital digitalan wkwk. Mau heran tapi plat merah",1,2025-02-04 01:52:23
Top,5,2025-02-04 01:31:26
Naise,5,2025-02-04 01:24:00
Dzolim,1,2025-02-04 01:23:24
"Belum pernah daftar baru download apk, di beranda nik sudah terdaftar ngga jelas",1,2025-02-04 01:17:44
Ok,5,2025-02-04 01:02:00
"Gabisa detek lokasi , muncul tulisan aplikasi tidak dapat mendeteksi lokasi google maps dengan benar",1,2025-02-04 00:26:33
"Saya hampir tiap hari transaksi menggunakan mypertamina, tapi poin saya masih 0..",5,2025-02-04 00:14:30
Bagus aplikasi nya,5,2025-02-04 00:09:01
Sangat membantu,5,2025-02-03 23:56:48
Sangat membantu,5,2025-02-03 23:48:51
ok,3,2025-02-03 22:50:59
Daftar pertalite subsidi gagal terus sampai bolak balik instal dibeberpa HP masih gagal,1,2025-02-03 22:35:00
Gas 3 kg langka...,2,2025-02-03 22:29:55
pelayanan terbaik,5,2025-02-03 21:24:05
Aplikasi plat merah rata rata payah. Dapet data darimana kalau roda4 jadi roda 2 payah.,1,2025-02-03 17:55:39
Jelek,1,2025-02-03 16:48:49
ok banged,5,2025-02-03 16:44:56
"kode qr tidak bisa dimuat, data mobil gaada",1,2025-02-03 16:10:04
Repot bangat buat mendapatkan barcod my pertamina di aplikasi ini tolonglah di permudah,1,2025-02-03 14:48:38
Apk tidak berguna... Telfon call center 135 yang ada pulsa habis operatornya tidak ngomong... Pemerintah bikin susah rakyat👎👎👎,1,2025-02-03 14:40:58
buat upload foto kendaraan gak bisa,1,2025-02-03 13:58:21
"Pesen gas via website ga bisa, via telp 12 menit pelayanan nya krn petugasnya kurang pendengaran",1,2025-02-03 13:36:10
Mau beli gas elpiji non subsidi suruh beli lewat aplikasi eh di aplikasi nya muter2 terus engga jelas sekelas pertamina bikin aplikasi ko kaya gini ya,1,2025-02-03 13:16:26
"Aplikasi error sa'at buka qr code ""halaman tidak dapat di muat ulangi lagi "" Seperti itu teus "" Segera perbaiki bug",1,2025-02-03 12:07:33
"Aplikasi nya tidak ada manfaat nya. Ketika akan melakukan pembayaran menggunakan my Pertamina di SPBU besar, saya sudah di tolak sebanyak 2 kali dengan alasan hanya menerima cash. Kecewa",1,2025-02-03 11:32:06
Innova 2.0 masih bisa peratalite ya,4,2025-02-03 11:26:52
"Pada halaman verifikasi, kode verifikasinya gak dikirim kirim sudah lewat wa, lewat sms jg gak ada. Diulang dari awal, gak bisa krn nomor sudah terdaftar. Ribet.",1,2025-02-03 10:52:43
bagus,5,2025-02-03 10:44:12
sangat kecewa e voucher gk bs di pakai pdhl sdh potong dana liknaja,2,2025-02-03 09:58:21
"Gas di warung kelongtong ngga ada. ke agen,udah jauh ngga kebagian kalopun ada harus beli 1 dan ga boleh tiap hari.jadi pengusaha kecil berat banget,.........",1,2025-02-03 09:56:15
"SPBU Di tempatku Jalan Betoambari Kota Baubau tidak diperbolehkan bayar pakai myPertamina, wajib bayar tunai. sangat disayangkan.",2,2025-02-03 09:54:15
"Ini untuk Layanan PDS tidak bisa disemua tempat ya, seharusnya bisa disemua tempat untuk Layanan PDS ini",4,2025-02-03 09:02:07
"Setiap apk yg dibuat atas nama pemerintah ga ada yg becus sama sekali!!!!! Kalian sadar tidak jika masyarakat ngasih bintang 1 dan ulasan yang kritis. Karna memang tidak becus, untuk buat apk sperti ini bukan mmpermudah malah mempersulit..",1,2025-02-03 08:30:55
Kenapa ya alamat masa gagal lagi padahal udah bener tapi ulang lagi kalo beli gas bingung jadi ya,5,2025-02-03 08:06:37
"Minta tolong sistemnya untuk mengetahui kondisi di lapangan juga lah, masak gara-gara stock stnk di samsat habis jadi tidak bisa daftar bbm subsidi? Seharusnya untuk upload stnk yang kehabisan stock ckup upload yang stempel dari samsatnya lah.",5,2025-02-03 07:43:31
Keren,5,2025-02-03 05:53:05
baik,5,2025-02-03 05:32:44
Kok gak bisa cek maypertamina,3,2025-02-03 05:11:33
"pegawai nya gak ramah, pecat aja udah bintang 1 banget sikapnya, daerah bandar lampung samping sekolah taman siswa teluk betung, perempuan tanggal 3 Februari 2025 jam 11.52,saya tidak nyaman dengan pelayanan nya, acuh dan sombong",1,2025-02-03 04:55:08
Aplikasi pendaftarannya paling terburuk dan terribet,1,2025-02-03 03:00:58
"Selalunya pengisian pake kode qr, tapi pada saat mau di liat riwayat proses transaksi penggunaan kode malah kosong.",2,2025-02-03 02:59:55
👍,5,2025-02-03 02:50:56
Mantap,5,2025-02-03 02:11:43
Aplikasi ini sangat membantu sekali jangkauan luas,5,2025-02-03 02:05:19
Ok sip,5,2025-02-03 00:31:28
"Udh mau 1 minggu nyoba dftar terus, selalu gagal di regristrasi, suruh coba beberapa saat lagi. Sampe kapan nyoba beberapa saat udh mau 1 minggu w nyoba mulu gada perubahan. Harus nya klo emng harus pke barcode jngn di persulit pendaftarn nya. Tolong my pertamina perbaiki aplikasi nya biar masyarakat mudah untuk akses pendaftaran nya. Masyarakat senang my pertamina pun senang. Terimakasih",2,2025-02-03 00:19:58
"Cukup membantu,, utk pembuatan barcode.. yrma kasih pertamina",5,2025-02-03 00:03:50
"Aplikasi Bagus,bisa bayar online lewat qiris,.subsidi tepat.. terimakasih 👌👍👍👍👍👍👍",5,2025-02-02 22:49:21
Data diri dan plat kendaraan sudah benar di isi sesuai arahan eh.. malah kata sandinya salah.. Maunya apa pertamina ini..???,1,2025-02-02 19:17:45
mudah beli bbm,5,2025-02-02 17:41:22
Sekelas pertamina bikin apk O besar sangat menyesatkan,1,2025-02-02 16:09:52
MANJAY ( mantab jaya ) !!!!,5,2025-02-02 15:34:59
Maaf saya kasih bintang 3 dulu Mohon perbaiki untuk lokasih nya tolong arahkan ke aplikasi maps sudah cuma itu doang kesalahan mohon di baca admin Pertamina,3,2025-02-02 15:18:41
mantap,5,2025-02-02 14:43:38
klo ada aplikasi dana ..lebih mudah,5,2025-02-02 14:10:00
Cukup memudahkan,5,2025-02-02 14:09:24
Sangat membantu,5,2025-02-02 13:20:06
"susah mendaftarnya,ini malah menyusahkan",1,2025-02-02 11:39:09
tolong tambahkan menu lokasi pangkalan LPG juga,4,2025-02-02 11:32:12
History ga otomatis masuk,1,2025-02-02 11:29:37
👍,5,2025-02-02 10:44:44
Trimakasih.... MyPertamina is Good,5,2025-02-02 09:26:45
Lebih praktis,5,2025-02-02 08:48:57
sangat membantu untuk pembelian BBM dipertamina,4,2025-02-02 08:34:16
E voucher sampah !!! Sudah beli tidak dapat digunakan karena tidak ada pilihan pembayaran menggunakan e voucher,1,2025-02-02 07:29:31
Kalau ada bintang nol mah nol nih masa berkali kali upload KTP di keterangan ga jelas padahal dah jelas banget dan sama aplikasi terbaca tapi si alasan penolakan foto tidak jelas aneh,1,2025-02-02 07:26:20
"aplikasi dengan fitur buruk, mau lepas koneksi pembayaran gopay selalu dibilang sedang peningkatan sistem terus, sudah email customer service tidak ada balasannya sama sekali",1,2025-02-02 07:20:00
ribet..percuma pakai barcode kalau mbil mewah masih ngisi,2,2025-02-02 07:19:44
Apakah aplikasi mypertamina ini untuk cek pom terdekat .atau untuk isi BBM bersubsidi...dan bagaimana untuk merubah daftar mobil disel ke bensin.trim,1,2025-02-02 07:08:41
"Kenapa semakin canggih pertamina seakan secara halus membatas subsidi BBM ke pengguna mobil yang STNK masih proses pengurusannya, setiap gerai pengisian minyak atas nama Pertamina tidak di bolehkan mengisi BBM subsidi tanpa barcode",1,2025-02-02 06:10:22
Kenapa tidak bisa kirim data kendaraan,4,2025-02-02 05:17:34
"gajeee, ngulang mulu",1,2025-02-02 04:46:02
"Lelet, tidak banyak bug buffering, sering trobble",1,2025-02-02 04:23:49
"Tidak bisa buat akun, tulisannya muat ulang.. Muat ulang muat ulang, muat ulang gitu aja terus, udah diklik kembali lagi muat ulang, kacau ni aplikasi",2,2025-02-02 03:30:26
"Parah ada aplikasi nya, tapi g bisa d pakai d semua SPBU Pertamina ,,,",2,2025-02-02 03:29:51
mantap,5,2025-02-02 03:11:20
lambat,3,2025-02-02 02:38:08
Tingkatkan kmbli Mutu Pelayanan nya. Trm Ksh.,4,2025-02-02 02:19:33
Top,5,2025-02-02 02:07:52
Oke,5,2025-02-02 01:21:18
"Serba di persulit,,untuk pendaftaran log in aja sudah sulit apalagi mau log in,,",1,2025-02-01 23:52:20
Sering logout sendiri dan loginnya harus pakai nik,5,2025-02-01 16:31:00
Mantap,5,2025-02-01 16:07:31
Nice day,5,2025-02-01 15:25:38
"transaksi cepat dan mudah, pegawai SPBU ug ramah",5,2025-02-01 15:18:25
"Pendaftaran kendaraan error terus, sudah dicoba berulang kali tetap error "" Terjadi kesalahan sistem""... Kalo begini kapan dapat QR codenya, sedangkan SPBU mau melayani apabila ada QR... Mohon segera di perbaiki sistemnya",1,2025-02-01 14:49:06
Minta di apded terus jadi banyak aplikasi yg di hapus...,3,2025-02-01 13:19:35
fast,5,2025-02-01 12:54:47
zupeerrr,5,2025-02-01 12:52:30
tolong top up nya pakai M banking gitu,5,2025-02-01 10:57:42
Kren,5,2025-02-01 10:52:25
"ok,pertahankan sinyal bagusnya",5,2025-02-01 10:25:58
"semakin susah dalam memasukkan data kendaraan pada subsidi tepat, lebih banyak ditolak",2,2025-02-01 09:51:41
"Setelah update untuk navigasi map jadi gak bener, menghubungkan kartu debit juga gagal dan diminta mengulang. Setelah diulang malah gabisa juga",1,2025-02-01 08:37:13
mantabbbb,5,2025-02-01 05:21:36
"Tadinya sdh bisa registrasi mypertamina dan sdh bs digunakan utk isi pertalite selama 3 th. Tiba2 mobil pas jalan dr Yogya ke Bdg, eh tak bisa isi pertalite lagi. Dicek mypertamina, ada perintah muat ulang, tp diklik berkali2 tetap tak bisa. Trus telp 135, katanya datanya tak ada. Lah bgmn, sdh 3 th digunakan, tiba2 dikatakan data tak ada. Aneh aplikasinya. Turunkan bintangnya.",1,2025-02-01 05:17:32
Kecewa.. Sengaja isi saldo buat bayar pakai aplikasi. Ternyata POM-nya yang gak bisa. Terus apa gunanya aplikasi ini ? 🤭,3,2025-02-01 05:04:45
"Gopay tabungan sulit, akhirnya pakai OVO",5,2025-02-01 04:04:10
Sangat membantu bagi masyarakat agar minyak tidak habis di pelanggaran,4,2025-02-01 02:54:00
disruh pke tapi apliksi error,1,2025-02-01 02:34:05
"sudah seminggu daftrakan kendaraan kena gagal sistem terus, sudah hubgin call center 3 kali dgn solusi yg diberikan sama, masukan data, no yg dihbgin, ttp tidak ada perubahan, selalu gagal sistem, dan sampe skrg pun ndak ada yg hbgin saya terkait kendala saya",1,2025-02-01 01:46:16
Good job,5,2025-02-01 01:30:37
Sangat baik pelayanannya,5,2025-02-01 00:53:05
"Aplikasi baik,tapi jangan terlalu sering update.",5,2025-02-01 00:38:06
Bagus,5,2025-01-31 23:11:08
Mantaap,5,2025-01-31 22:57:16
Ok,5,2025-01-31 16:32:37
Bagus,5,2025-01-31 15:19:01
Mantap,5,2025-01-31 14:37:10
good,5,2025-01-31 13:27:11
Masih bingung untuk mengetahui penghabisan BBM perbulannya,5,2025-01-31 12:09:16
Pangilan vidio cal 7 antrian nungguin 2 jam lebih blom juga bisa ampe sekrang gimana ini susah baaget,1,2025-01-31 11:56:33
Min mau nanya dong kalau pendaftaran untuk alat pertanian bagaimana yah.?,2,2025-01-31 11:51:27
sangat mudah proses nya,5,2025-01-31 11:18:44
Terima kasih atas ban t uannya,3,2025-01-31 10:52:40
Ok,5,2025-01-31 10:51:03
Kecewa banget dengan aplikasi ini semua data hilang atau tidak bisa di gunakan lagi setelah update setelah memasukkan data baru lagi malah error krn nomor hp pernah terdaftar sebelumnya akibatx kita pemilik kendaraan menjadi rugi krn kehilangan barcode ..,1,2025-01-31 10:14:33
Cukup menarik dn membantu,5,2025-01-31 10:14:23
kereen,5,2025-01-31 09:58:52
mohon stepnya di mudahkan,5,2025-01-31 09:45:17
Ok,5,2025-01-31 09:32:59
apk banyak bug cs gak pernah ada respon,1,2025-01-31 09:31:34
Ok basnget,5,2025-01-31 09:13:42
Mantap,5,2025-01-31 08:49:00
mantap,5,2025-01-31 07:53:18
Baik,4,2025-01-31 07:47:38
"Setidaknya kalok memang harus membuat akun my Pertamina, seharusnya tidak mempersulit saat membuat akunnya, jangan bikin ribett, yg makek ribuan orang wajar kalok eror dan sulit cara membuatnya, lebih baik yg biasa"" aja.",1,2025-01-31 07:40:45
ok,5,2025-01-31 07:05:13
Excellent,5,2025-01-31 06:43:06
Saya orang yang susah kerjanya sebagai driver on line grab untuk itu mendapatkan barcode dari subsidi my pertamina apabila tidak memakai subsidi pertamina saya tidak bisa menjalankan pekerjaan saya sebagai driver onlini oleh karena itu saya meminta atau memohon kepada bapak yang menyediakan layanan subsidi tepat pertamina agar sudi kiranya bapak atau ibu membantu saya sebagai driver online sebelum dan sesudah nya saya banyak mengucapkan banyak terima kasih dalam menyediakan aplikasi subsidi itu.,5,2025-01-31 05:28:02
"Aplikasi busuk,tiap hari gangguan Mulu,pdhl jaringan ku baguss,tetep aja ada pemberitahuan suruh muat ulang kocakk",1,2025-01-31 05:03:48
Sangat membantu,5,2025-01-31 04:35:14
Lama utk hubungkan dengan link aja sampai tidak bisa isi bensin,1,2025-01-31 04:19:47
Tiba tiba Barcode tidak bisa di gunakan aneh,3,2025-01-31 03:29:05
pom bensin UB samping rumah sakit antonio Baturaja (SumSel). ini gimana caranya. kita mau isi full harus bayar dahulu pakai mypertamina. sedangkan nominal full kita tidak tau. ini sistem sangat merugikan. karena kita top up kena biaya. sedangkan kalau kelebihan uang kita kembali cash. sebagai pengguna aplikasi sangat di rugikan. TERIMA KASIH,1,2025-01-31 02:46:26
Good,5,2025-01-31 02:32:37
Pelayanan SPBU belum maksimal,3,2025-01-31 01:11:22
mantaapp👍👍👍,5,2025-01-31 01:07:01
aplikasi ini terlalu ribet bahkan melebihi ribet nya aplikasi perbankan. padahal di sini kita mau beli bukan mau pinjam. syarat syarat mendapat barcode macam mau beli rumah saja. payah,1,2025-01-31 00:23:07
Pelayanan masyarakat good,5,2025-01-31 00:06:03
Meskipun agak ribet Pelayanan tetap lancar.,1,2025-01-30 23:30:46
Terima kasih😘💕,5,2025-01-30 22:21:56
okay,5,2025-01-30 16:47:43
"aplikasi buruk, kesalahan jaringan ga bisa di upload",1,2025-01-30 16:16:51
Bagus mantap,5,2025-01-30 14:56:20
Tiap buka menu bbm subsidi selalu halaman tidak dapat dimuat,1,2025-01-30 14:55:38
Mantap,5,2025-01-30 14:52:47
Apk payah di saat nambah kendaraan tidak bisa Mending di balikin ke jaman purba aja,1,2025-01-30 14:52:19
sangat membantu untuk yang tidak membawa uang cash. tapi tolong pertamina bbm murahin lagi,5,2025-01-30 14:23:32
Kenapa saya gak bisa dapet qr,5,2025-01-30 13:44:17
"APA SIH INI DAFTAR SUBSIDI SELALU ""terjadi kesalahan pada sistem"" dah 3 hari loh nyoba terus ini, tolonglah.",2,2025-01-30 13:25:01
Nice,5,2025-01-30 13:22:13
"Untuk fitur sudah ok dan metode pembayaran sudah lumayan lengkap, tetapi ketika saya melakukan pengisian BBM di suatu SPBU petugasnya bilang ""tidak bisa menggunakan mypertamina."" Untuk apa saya mendownloadnya kalau tidak bisa digunakan di SPBU, padahal di situ ada barcode gede banget untuk download aplikasi mypertamina. I",1,2025-01-30 12:49:42
